Ticker,Date,3_day,3_day_single,7_day,7_day_single,15_day,15_day_single,30_day,30_day_single,3_day_alpha,3_day_single_alpha,7_day_alpha,7_day_single_alpha,15_day_alpha,15_day_single_alpha,30_day_alpha,30_day_single_alpha,3_day_diff,7_day_diff,15_day_diff,30_day_diff,3_day_pct_change,7_day_pct_change,15_day_pct_change,30_day_pct_change,3_day_single_diff,7_day_single_diff,15_day_single_diff,30_day_single_diff,3_day_single_pct_change,7_day_single_pct_change,15_day_single_pct_change,30_day_single_pct_change
WCG,2016-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.200005117624324,-5.607516255215358,-4.229539266284004,-5.754280549616993,-3.42849325942692,-4.848392480522681,-3.517044767095019,-3.623583728505722,-4.200005117624324,-4.229539266284004,-3.42849325942692,-3.517044767095019,100.0,100.0,100.0,100.0,-5.607516255215358,-5.754280549616993,-4.848392480522681,-3.623583728505722,100.0,100.0,100.0,100.0
CTXS,2016-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.843565409684652,-3.5591503439258156,-3.162042494857226,-3.594900801370222,-3.454227069238275,-6.434225377680136,-3.5750030203743366,-6.930494663652314,-4.843565409684652,-3.162042494857226,-3.454227069238275,-3.5750030203743366,100.0,100.0,100.0,100.0,-3.5591503439258156,-3.594900801370222,-6.434225377680136,-6.930494663652314,100.0,100.0,100.0,100.0
LABL,2016-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2107365791785094,-3.3417918601017704,-2.3937048782485224,-4.322897179359552,-2.9086121981829365,-4.044826279231318,-3.27402344856275,-5.949239286588084,-2.2107365791785094,-2.3937048782485224,-2.9086121981829365,-3.27402344856275,100.0,100.0,100.0,100.0,-3.3417918601017704,-4.322897179359552,-4.044826279231318,-5.949239286588084,100.0,100.0,100.0,100.0
EFII,2016-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9940780325123844,-5.845956928853441,-3.359480579223984,-4.895847754046325,-3.522536563662324,-3.9334582810398784,-3.6711691653684273,-5.315098823171614,-2.9940780325123844,-3.359480579223984,-3.522536563662324,-3.6711691653684273,100.0,100.0,100.0,100.0,-5.845956928853441,-4.895847754046325,-3.9334582810398784,-5.315098823171614,100.0,100.0,100.0,100.0
UFS,2016-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.012753776089209,-3.4851603785814693,-3.818947565951818,-3.669803303128701,-4.039372834918284,-3.680231049194261,0.0,-4.012753776089209,-3.818947565951818,-4.039372834918284,,100.0,100.0,100.0,0.0,-3.4851603785814693,-3.669803303128701,-3.680231049194261,,100.0,100.0,100.0
PJC,2016-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.625435135348938,-3.3590051188072345,-3.842608759915733,-4.702153595274421,-3.911609634727915,-5.046978291866793,0.0,-3.625435135348938,-3.842608759915733,-3.911609634727915,,100.0,100.0,100.0,0.0,-3.3590051188072345,-4.702153595274421,-5.046978291866793,,100.0,100.0,100.0
MDC,2016-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.274116856271881,-4.419303884189897,-3.4341984330203665,-4.123599914192762,-3.5468860510605094,-4.761698976525119,-3.824307861092583,-7.762170372131526,-3.274116856271881,-3.4341984330203665,-3.5468860510605094,-3.824307861092583,100.0,100.0,100.0,100.0,-4.419303884189897,-4.123599914192762,-4.761698976525119,-7.762170372131526,100.0,100.0,100.0,100.0
ALXN,2016-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.997946650877377,-3.6646579832972206,-4.00568691338571,-4.057369906567557,-3.5421617017054774,-3.3056425208819027,-3.590862639599425,-4.6532749386783285,-3.997946650877377,-4.00568691338571,-3.5421617017054774,-3.590862639599425,100.0,100.0,100.0,100.0,-3.6646579832972206,-4.057369906567557,-3.3056425208819027,-4.6532749386783285,100.0,100.0,100.0,100.0
FISV,2016-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8016231840950137,-3.9071658628095123,-3.8129447346988408,-5.792686867179207,-4.0532833555868235,-4.134901614739384,-4.151062286100124,-9.182762631405852,-3.8016231840950137,-3.8129447346988408,-4.0532833555868235,-4.151062286100124,100.0,100.0,100.0,100.0,-3.9071658628095123,-5.792686867179207,-4.134901614739384,-9.182762631405852,100.0,100.0,100.0,100.0
HRC,2016-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.529449477853566,-5.77413734892835,-3.831839870901453,-3.119082703021466,-3.6412759058263764,-3.8628779348187403,-3.9174537047927656,-5.972961036277118,-4.529449477853566,-3.831839870901453,-3.6412759058263764,-3.9174537047927656,100.0,100.0,100.0,100.0,-5.77413734892835,-3.119082703021466,-3.8628779348187403,-5.972961036277118,100.0,100.0,100.0,100.0
QSII,2016-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2860397370610865,-4.113720835067848,-2.6970993965744996,-4.25971030579055,-2.967758939752098,-6.642486724667196,0.0,-2.2860397370610865,-2.6970993965744996,-2.967758939752098,,100.0,100.0,100.0,0.0,-4.113720835067848,-4.25971030579055,-6.642486724667196,,100.0,100.0,100.0
MDSO,2016-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.194855846216724,-6.019505166126031,-3.802971219130441,-2.9606409518116856,-3.83359165267596,-5.669018453244894,-3.9148893210582183,-3.2933274517056708,-4.194855846216724,-3.802971219130441,-3.83359165267596,-3.9148893210582183,100.0,100.0,100.0,100.0,-6.019505166126031,-2.9606409518116856,-5.669018453244894,-3.2933274517056708,100.0,100.0,100.0,100.0
ATVI,2016-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.960161681057716,-3.944812823084353,-3.2112015547049197,-4.3196562964310745,-3.5443532202031163,-4.7513526845923835,0.0,-2.960161681057716,-3.2112015547049197,-3.5443532202031163,,100.0,100.0,100.0,0.0,-3.944812823084353,-4.3196562964310745,-4.7513526845923835,,100.0,100.0,100.0
ISCA,2016-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.487802773554459,-3.122731962044455,-3.6721930401544847,-3.822535834354634,-3.9562394161636214,-4.647178562811188,-4.0425697942922305,-6.544199504431039,-3.487802773554459,-3.6721930401544847,-3.9562394161636214,-4.0425697942922305,100.0,100.0,100.0,100.0,-3.122731962044455,-3.822535834354634,-4.647178562811188,-6.544199504431039,100.0,100.0,100.0,100.0
SIVB,2016-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7110701273817934,-4.290059393841975,-2.9908696958634913,-3.331779246897947,-3.1352517230662427,-6.669036437118854,0.0,-2.7110701273817934,-2.9908696958634913,-3.1352517230662427,,100.0,100.0,100.0,0.0,-4.290059393841975,-3.331779246897947,-6.669036437118854,,100.0,100.0,100.0
CHK,2016-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6194577790278064,-2.9061201130357324,-2.1936039281403974,-1.4615177819262284,-2.046026329183036,-5.444579850376283,-2.2373247198972335,-3.5385409397313627,-2.6194577790278064,-2.1936039281403974,-2.046026329183036,-2.2373247198972335,100.0,100.0,100.0,100.0,-2.9061201130357324,-1.4615177819262284,-5.444579850376283,-3.5385409397313627,100.0,100.0,100.0,100.0
AGN,2016-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6772668999187905,-3.1969885495348427,-3.7029286337106018,-3.622899354648895,-4.0064391664734815,-4.288069698196862,-3.9058497879340495,-4.216266437952418,-3.6772668999187905,-3.7029286337106018,-4.0064391664734815,-3.9058497879340495,100.0,100.0,100.0,100.0,-3.1969885495348427,-3.622899354648895,-4.288069698196862,-4.216266437952418,100.0,100.0,100.0,100.0
CIR,2016-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4820810354007925,-3.9400476677342855,-3.863021264318781,-3.773000368678337,-3.4638483722301476,-3.539372917993826,0.0,-3.4820810354007925,-3.863021264318781,-3.4638483722301476,,100.0,100.0,100.0,0.0,-3.9400476677342855,-3.773000368678337,-3.539372917993826,,100.0,100.0,100.0
ETFC,2016-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.338119516041784,-4.7163707469512675,-3.9278399067422263,-3.8557765358558003,-3.6272751687692555,-3.804392336746057,0.0,-4.338119516041784,-3.9278399067422263,-3.6272751687692555,,100.0,100.0,100.0,0.0,-4.7163707469512675,-3.8557765358558003,-3.804392336746057,,100.0,100.0,100.0
DISH,2016-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7642106064832705,-6.245675957920457,-4.081715517416293,-4.344008315644136,-4.148546093100363,-5.863428197735858,0.0,-3.7642106064832705,-4.081715517416293,-4.148546093100363,,100.0,100.0,100.0,0.0,-6.245675957920457,-4.344008315644136,-5.863428197735858,,100.0,100.0,100.0
MANT,2016-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.641853401273642,-3.56046315863835,-4.486420666056609,-4.969466002663323,-4.5469659165910805,-5.140975308141101,-4.146294905953319,-4.688179300905264,-4.641853401273642,-4.486420666056609,-4.5469659165910805,-4.146294905953319,100.0,100.0,100.0,100.0,-3.56046315863835,-4.969466002663323,-5.140975308141101,-4.688179300905264,100.0,100.0,100.0,100.0
WWE,2016-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4736008257598057,-4.208578627917721,-3.630076800796785,-4.471939491273503,-3.8217249995668996,-3.8026659056036083,0.0,-3.4736008257598057,-3.630076800796785,-3.8217249995668996,,100.0,100.0,100.0,0.0,-4.208578627917721,-4.471939491273503,-3.8026659056036083,,100.0,100.0,100.0
CRAY,2016-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.357896195316634,-4.968375470427056,-2.781956029648207,-6.750165272987392,-3.079252200283895,-4.2989846346092415,0.0,-2.357896195316634,-2.781956029648207,-3.079252200283895,,100.0,100.0,100.0,0.0,-4.968375470427056,-6.750165272987392,-4.2989846346092415,,100.0,100.0,100.0
BID,2016-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0379666699668144,-3.8488440991127435,-3.2962005141169723,-4.008159284690233,-2.858423281089221,-3.951243713381419,0.0,-3.0379666699668144,-3.2962005141169723,-2.858423281089221,,100.0,100.0,100.0,0.0,-3.8488440991127435,-4.008159284690233,-3.951243713381419,,100.0,100.0,100.0
VG,2016-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.329513348644322,-3.3361649085801925,-3.7121780970317184,-4.154969177663539,-3.681575719284849,-3.7862536137300253,0.0,-3.329513348644322,-3.7121780970317184,-3.681575719284849,,100.0,100.0,100.0,0.0,-3.3361649085801925,-4.154969177663539,-3.7862536137300253,,100.0,100.0,100.0
TYPE,2016-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.391997143168647,-5.798226445600891,-3.7076536577875427,-4.285465665704343,-3.8625009685686944,-4.842873875950585,0.0,-3.391997143168647,-3.7076536577875427,-3.8625009685686944,,100.0,100.0,100.0,0.0,-5.798226445600891,-4.285465665704343,-4.842873875950585,,100.0,100.0,100.0
AKS,2016-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.267166156481382,-3.0757749790608595,-3.580294800366364,-23.025850929940457,-3.217240393385909,-5.398162679417781,-3.248981729601433,-3.4965075581664813,-3.267166156481382,-3.580294800366364,-3.217240393385909,-3.248981729601433,100.0,100.0,100.0,100.0,-3.0757749790608595,-23.025850929940457,-5.398162679417781,-3.4965075581664813,100.0,100.0,100.0,100.0
NUVA,2016-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3319967363832155,-4.203933407294526,-3.5952478679286277,-4.565800614934203,-3.775652331008007,-3.162887035440582,0.0,-3.3319967363832155,-3.5952478679286277,-3.775652331008007,,100.0,100.0,100.0,0.0,-4.203933407294526,-4.565800614934203,-3.162887035440582,,100.0,100.0,100.0
LOGM,2016-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.312643819741347,-4.0191473222270355,-3.6718298056973397,-4.436948745121242,-3.834912624212116,-4.044233295362401,0.0,-3.312643819741347,-3.6718298056973397,-3.834912624212116,,100.0,100.0,100.0,0.0,-4.0191473222270355,-4.436948745121242,-4.044233295362401,,100.0,100.0,100.0
DISH,2015-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.6036711763868565,-4.7320430850501225,-4.8975146185651734,-5.909041520994863,-4.337736678700567,-5.573420630459619,-4.323684714280377,-4.629283869242845,-4.6036711763868565,-4.8975146185651734,-4.337736678700567,-4.323684714280377,100.0,100.0,100.0,100.0,-4.7320430850501225,-5.909041520994863,-5.573420630459619,-4.629283869242845,100.0,100.0,100.0,100.0
CTB,2016-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.073812160764886,-6.492542753398058,-4.670404094610955,-5.131454634206046,-4.396376656965935,-4.1633374272804815,0.0,-5.073812160764886,-4.670404094610955,-4.396376656965935,,100.0,100.0,100.0,0.0,-6.492542753398058,-5.131454634206046,-4.1633374272804815,,100.0,100.0,100.0
GHL,2016-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7811580827496547,-5.284725393298707,-3.537927395236774,-3.2710066036697008,-3.69232327763723,-23.025850929940457,-3.9405482959378344,-4.268568901641303,-3.7811580827496547,-3.537927395236774,-3.69232327763723,-3.9405482959378344,100.0,100.0,100.0,100.0,-5.284725393298707,-3.2710066036697008,-23.025850929940457,-4.268568901641303,100.0,100.0,100.0,100.0
PRSC,2016-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1260627384126076,-6.316362063130322,-3.40562520574218,-4.193854657573978,-3.689121040791783,-4.206970282156067,0.0,-3.1260627384126076,-3.40562520574218,-3.689121040791783,,100.0,100.0,100.0,0.0,-6.316362063130322,-4.193854657573978,-4.206970282156067,,100.0,100.0,100.0
RAVN,2016-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.216025239720272,-5.787919321228782,-4.01499886238282,-4.825309215818981,-4.011685748358024,-4.296529255170719,0.0,-4.216025239720272,-4.01499886238282,-4.011685748358024,,100.0,100.0,100.0,0.0,-5.787919321228782,-4.825309215818981,-4.296529255170719,,100.0,100.0,100.0
QSII,2016-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.480022302542718,-4.084998693859679,-3.6266213697627863,-3.8657851321607772,-3.8849428614128643,-3.7070467539960488,0.0,-3.480022302542718,-3.6266213697627863,-3.8849428614128643,,100.0,100.0,100.0,0.0,-4.084998693859679,-3.8657851321607772,-3.7070467539960488,,100.0,100.0,100.0
PES,2015-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8553523557923506,-3.82136863259335,-2.9120989499748844,-3.2958368633043307,-2.981258634443885,-2.5220856517842996,0.0,-2.8553523557923506,-2.9120989499748844,-2.981258634443885,,100.0,100.0,100.0,0.0,-3.82136863259335,-3.2958368633043307,-2.5220856517842996,,100.0,100.0,100.0
MTSC,2016-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.021401179494126,-4.810306408271249,-3.673767656386019,-4.476478804775123,-3.855541395115896,-6.079725099806534,-3.4982416038499085,-5.472737394326273,-4.021401179494126,-3.673767656386019,-3.855541395115896,-3.4982416038499085,100.0,100.0,100.0,100.0,-4.810306408271249,-4.476478804775123,-6.079725099806534,-5.472737394326273,100.0,100.0,100.0,100.0
MCF,2016-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.865476746549298,-7.134093595792845,-4.174492083019797,-5.738183870323564,-4.008622478635653,-5.289949097044168,-3.3632538584637257,-4.45898766717001,-5.865476746549298,-4.174492083019797,-4.008622478635653,-3.3632538584637257,100.0,100.0,100.0,100.0,-7.134093595792845,-5.738183870323564,-5.289949097044168,-4.45898766717001,100.0,100.0,100.0,100.0
VRTV,2016-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.98753894977735,-7.120983041744759,-4.206852113361184,-5.717849701442479,-3.6213729531854,-4.011015456360967,-3.7379843563431416,-4.030166330903653,-3.98753894977735,-4.206852113361184,-3.6213729531854,-3.7379843563431416,100.0,100.0,100.0,100.0,-7.120983041744759,-5.717849701442479,-4.011015456360967,-4.030166330903653,100.0,100.0,100.0,100.0
BGG,2015-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.08963090037876,-4.106341272437216,-3.520813713845302,-2.599156111517831,-3.823033490302843,-4.413588486626697,0.0,-4.08963090037876,-3.520813713845302,-3.823033490302843,,100.0,100.0,100.0,0.0,-4.106341272437216,-2.599156111517831,-4.413588486626697,,100.0,100.0,100.0
CORE,2016-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.413949461863638,-3.967259128619491,-3.4730209380137538,-3.2173407214034158,-3.8196375387084616,-7.935109950068678,-3.9108557809205187,-4.870825718496912,-3.413949461863638,-3.4730209380137538,-3.8196375387084616,-3.9108557809205187,100.0,100.0,100.0,100.0,-3.967259128619491,-3.2173407214034158,-7.935109950068678,-4.870825718496912,100.0,100.0,100.0,100.0
GWR,2015-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.793663937242242,-5.904500979195298,-4.626056128506185,-5.562602835143452,-4.318245136187255,-5.116567058446209,0.0,-4.793663937242242,-4.626056128506185,-4.318245136187255,,100.0,100.0,100.0,0.0,-5.904500979195298,-5.562602835143452,-5.116567058446209,,100.0,100.0,100.0
AGN,2016-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.419079657272223,-3.38339547714463,-3.7281722796852637,-4.47618201986165,-4.029632051275171,-5.3940208036424355,-4.17500969196775,-4.585167528887156,-3.419079657272223,-3.7281722796852637,-4.029632051275171,-4.17500969196775,100.0,100.0,100.0,100.0,-3.38339547714463,-4.47618201986165,-5.3940208036424355,-4.585167528887156,100.0,100.0,100.0,100.0
STMP,2016-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4328756704956085,-4.541358663861318,-3.677576448374013,-5.500657765747182,-3.4915410494420747,-3.482648838955499,-3.600085899369311,-9.143451491134565,-3.4328756704956085,-3.677576448374013,-3.4915410494420747,-3.600085899369311,100.0,100.0,100.0,100.0,-4.541358663861318,-5.500657765747182,-3.482648838955499,-9.143451491134565,100.0,100.0,100.0,100.0
MDCO,2016-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.501905770161594,-4.160984233354838,-3.3066616971720952,-3.0004548304986987,-3.658131125591403,-3.846047550285274,-3.910656104367318,-5.025720916286301,-3.501905770161594,-3.3066616971720952,-3.658131125591403,-3.910656104367318,100.0,100.0,100.0,100.0,-4.160984233354838,-3.0004548304986987,-3.846047550285274,-5.025720916286301,100.0,100.0,100.0,100.0
DPLO,2016-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8257133655004174,-3.2043711362013183,-3.1675695860818687,-4.568706948156855,-3.4606550858245164,-3.6333536899139194,-3.725539963217391,-4.622952308839767,-2.8257133655004174,-3.1675695860818687,-3.4606550858245164,-3.725539963217391,100.0,100.0,100.0,100.0,-3.2043711362013183,-4.568706948156855,-3.6333536899139194,-4.622952308839767,100.0,100.0,100.0,100.0
BID,2016-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9288123461679647,-3.0643547039244607,-3.2574942968241567,-4.259424305504628,-3.554234369986441,-5.6842597787473315,-3.849259500910028,-4.35043527264114,-2.9288123461679647,-3.2574942968241567,-3.554234369986441,-3.849259500910028,100.0,100.0,100.0,100.0,-3.0643547039244607,-4.259424305504628,-5.6842597787473315,-4.35043527264114,100.0,100.0,100.0,100.0
TPRE,2016-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.093433679117047,-4.953182705185682,-4.1202894621674595,-5.068005309869489,-4.312725981100818,-5.283203709037986,0.0,-4.093433679117047,-4.1202894621674595,-4.312725981100818,,100.0,100.0,100.0,0.0,-4.953182705185682,-5.068005309869489,-5.283203709037986,,100.0,100.0,100.0
HIBB,2016-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.015209466068847,-4.435740768489571,-4.165754756653953,-4.148890131625855,-4.218146474106546,-4.402645913709957,0.0,-4.015209466068847,-4.165754756653953,-4.218146474106546,,100.0,100.0,100.0,0.0,-4.435740768489571,-4.148890131625855,-4.402645913709957,,100.0,100.0,100.0
LLL,2015-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.924307685551741,-7.019784307088038,-5.1365271347475705,-5.598842718866206,-4.3474089354193275,-4.922168299044192,0.0,-4.924307685551741,-5.1365271347475705,-4.3474089354193275,,100.0,100.0,100.0,0.0,-7.019784307088038,-5.598842718866206,-4.922168299044192,,100.0,100.0,100.0
DSW,2016-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.365732533994729,-3.525870204954185,-3.494957428994127,-4.816002963416786,-3.7678301677492687,-5.443379225935209,-4.0241426671416844,-5.2527492595284295,-3.365732533994729,-3.494957428994127,-3.7678301677492687,-4.0241426671416844,100.0,100.0,100.0,100.0,-3.525870204954185,-4.816002963416786,-5.443379225935209,-5.2527492595284295,100.0,100.0,100.0,100.0
NTRI,2015-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2269009599888534,-3.0458820551364987,-2.6908435381147138,-4.024945758604558,-3.0165646297996247,-4.804021032532836,-3.2934222473172046,-5.008132148916202,-2.2269009599888534,-2.6908435381147138,-3.0165646297996247,-3.2934222473172046,100.0,100.0,100.0,100.0,-3.0458820551364987,-4.024945758604558,-4.804021032532836,-5.008132148916202,100.0,100.0,100.0,100.0
APC,2015-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.532817178759321,-4.569987015570459,-3.6257491582753536,-4.738459602431803,-3.413773028205718,-3.190755029589425,-3.533345993199822,-4.9805032971907615,-3.532817178759321,-3.6257491582753536,-3.413773028205718,-3.533345993199822,100.0,100.0,100.0,100.0,-4.569987015570459,-4.738459602431803,-3.190755029589425,-4.9805032971907615,100.0,100.0,100.0,100.0
CLGX,2016-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4735811166202937,-7.201667767018234,-3.718679638728793,-3.9200916271166006,-4.1162967849513645,-5.430892396837023,-4.3936789770354086,-4.303314053104488,-3.4735811166202937,-3.718679638728793,-4.1162967849513645,-4.3936789770354086,100.0,100.0,100.0,100.0,-7.201667767018234,-3.9200916271166006,-5.430892396837023,-4.303314053104488,100.0,100.0,100.0,100.0
AXE,2016-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.623123782365867,-4.952381875576893,-3.7211905616850087,-3.173021104705384,-3.7491250152103603,-7.325807350695789,-4.050130117536452,-8.745602224103374,-4.623123782365867,-3.7211905616850087,-3.7491250152103603,-4.050130117536452,100.0,100.0,100.0,100.0,-4.952381875576893,-3.173021104705384,-7.325807350695789,-8.745602224103374,100.0,100.0,100.0,100.0
DSPG,2015-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.892781022110161,-4.339801404831077,-4.247579712053707,-3.783200998695677,-4.248465960176354,-5.306285516037195,-4.212496317434405,-4.222444558029418,-3.892781022110161,-4.247579712053707,-4.248465960176354,-4.212496317434405,100.0,100.0,100.0,100.0,-4.339801404831077,-3.783200998695677,-5.306285516037195,-4.222444558029418,100.0,100.0,100.0,100.0
ECHO,2015-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.502800572504981,-3.5566459167004716,-1.8496379306615554,-2.8805917270600436,-2.2349514337351346,-4.145705415578413,-2.5596478530959277,-5.138735279673573,-1.502800572504981,-1.8496379306615554,-2.2349514337351346,-2.5596478530959277,100.0,100.0,100.0,100.0,-3.5566459167004716,-2.8805917270600436,-4.145705415578413,-5.138735279673573,100.0,100.0,100.0,100.0
AKS,2016-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.848563517699539,-4.685212882828303,-2.961067914931835,-3.872802287467176,-3.175894565645316,-2.8385466883224866,-3.17653989797055,-4.1874878873556245,-2.848563517699539,-2.961067914931835,-3.175894565645316,-3.17653989797055,100.0,100.0,100.0,100.0,-4.685212882828303,-3.872802287467176,-2.8385466883224866,-4.1874878873556245,100.0,100.0,100.0,100.0
VAR,2015-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.341919357758655,-8.275757977379396,-4.922994993988259,-5.31143604681123,-4.475611002562983,-3.5934791765251357,-4.664443492234686,-6.693323587570457,-4.341919357758655,-4.922994993988259,-4.475611002562983,-4.664443492234686,100.0,100.0,100.0,100.0,-8.275757977379396,-5.31143604681123,-3.5934791765251357,-6.693323587570457,100.0,100.0,100.0,100.0
EXPR,2016-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.050399182005714,-5.192956832890214,-4.35809966113451,-4.717124289447317,-4.405340452497647,-3.732364561875898,-4.37250981614061,-4.101264999025007,-4.050399182005714,-4.35809966113451,-4.405340452497647,-4.37250981614061,100.0,100.0,100.0,100.0,-5.192956832890214,-4.717124289447317,-3.732364561875898,-4.101264999025007,100.0,100.0,100.0,100.0
MIK,2016-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5510307755572095,-4.252151546226832,-4.618838222674391,-6.275514980185679,-4.497701156822704,-5.009894263882646,-4.326015474968389,-5.5441115101187375,-4.5510307755572095,-4.618838222674391,-4.497701156822704,-4.326015474968389,100.0,100.0,100.0,100.0,-4.252151546226832,-6.275514980185679,-5.009894263882646,-5.5441115101187375,100.0,100.0,100.0,100.0
ALXN,2015-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.026181451316264,-4.464313576600985,-4.31523997479013,-6.283953542310994,-4.174614410931247,-6.719452149492313,0.0,-4.026181451316264,-4.31523997479013,-4.174614410931247,,100.0,100.0,100.0,0.0,-4.464313576600985,-6.283953542310994,-6.719452149492313,,100.0,100.0,100.0
LABL,2016-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.586821012992744,-4.967443054188244,-4.522341660285419,-4.60161547846897,-3.8698893600004847,-3.9445526435604488,0.0,-4.586821012992744,-4.522341660285419,-3.8698893600004847,,100.0,100.0,100.0,0.0,-4.967443054188244,-4.60161547846897,-3.9445526435604488,,100.0,100.0,100.0
SAFM,2016-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5155323507155942,-3.1404983942021727,-3.7118555911125,-7.637836699809169,-3.9151765340513074,-5.012693764989287,0.0,-3.5155323507155942,-3.7118555911125,-3.9151765340513074,,100.0,100.0,100.0,0.0,-3.1404983942021727,-7.637836699809169,-5.012693764989287,,100.0,100.0,100.0
