,IPGP_Open,IPGP_High,IPGP_Low,IPGP_Close,IPGP_Adj Close,IPGP_Volume,IPGP_Dividend Amount,IPGP_Split Coefficient
2014-11-25,72.61,72.99,72.1,72.66,72.66,235854,0.0,1.0
2014-11-24,73.53,73.53,70.95,72.32,72.32,288100,0.0,1.0
2014-11-21,73.31,73.645,72.31,73.16,73.16,207790,0.0,1.0
2014-11-20,71.11,72.76,70.33,72.62,72.62,230291,0.0,1.0
2014-11-19,70.81,71.63,69.55,71.15,71.15,244625,0.0,1.0
2014-11-18,70.71,71.83,70.71,70.81,70.81,244527,0.0,1.0
2014-11-17,71.32,72.28,70.68,70.7,70.7,313407,0.0,1.0
2014-11-14,72.24,72.43,70.89,71.83,71.83,434820,0.0,1.0
2014-11-13,72.79,73.33,71.55,71.98,71.98,234399,0.0,1.0
2014-11-12,72.53,73.31,71.96,72.91,72.91,204155,0.0,1.0
2014-11-11,73.5,73.8899,72.85,73.11,73.11,143050,0.0,1.0
2014-11-10,72.55,73.49,72.27,73.44,73.44,240142,0.0,1.0
2014-11-07,73.74,74.43,72.65,72.83,72.83,288679,0.0,1.0
2014-11-06,73.41,73.89,72.78,73.57,73.57,254070,0.0,1.0
2014-11-05,74.03,74.39,73.01,73.27,73.27,329342,0.0,1.0
2014-11-04,74.22,74.99,73.09,73.5,73.5,455696,0.0,1.0
2014-11-03,73.4,75.21,72.74,74.23,74.23,521392,0.0,1.0
2014-10-31,72.56,74.3,70.99,73.41,73.41,341584,0.0,1.0
2014-10-30,69.94,72.4,69.1601,71.96,71.96,314994,0.0,1.0
2014-10-29,70.1,71.75,69.83,70.28,70.28,1097722,0.0,1.0
2014-10-28,68.2,70.95,68.2,69.43,69.43,771142,0.0,1.0
2014-10-27,66.74,66.74,65.31,66.35,66.35,356731,0.0,1.0
2014-10-24,66.82,67.29,66.1,66.75,66.75,190153,0.0,1.0
2014-10-23,66.35,67.81,66.0,66.8,66.8,178515,0.0,1.0
2014-10-22,67.39,67.39,65.79,65.86,65.86,149637,0.0,1.0
2014-10-21,65.93,68.03,65.69,67.39,67.39,288987,0.0,1.0
2014-10-20,64.64,65.63,64.4402,65.34,65.34,295505,0.0,1.0
2014-10-17,66.8,67.97,64.65,64.74,64.74,448584,0.0,1.0
2014-10-16,61.85,64.5,61.22,63.5,63.5,389501,0.0,1.0
2014-10-15,61.46,63.0,60.78,62.61,62.61,918917,0.0,1.0
2014-10-14,62.22,63.8,61.41,61.92,61.92,576042,0.0,1.0
2014-10-13,62.08,62.874,60.75,61.92,61.92,523832,0.0,1.0
2014-10-10,64.0,64.22,61.91,62.08,62.08,726028,0.0,1.0
2014-10-09,66.4,66.98,63.32,64.29,64.29,587601,0.0,1.0
2014-10-08,66.64,66.89,64.14,66.59,66.59,342912,0.0,1.0
2014-10-07,68.95,69.52,66.71,66.86,66.86,256140,0.0,1.0
2014-10-06,69.29,69.68,68.76,69.35,69.35,346856,0.0,1.0
2014-10-03,68.93,69.63,68.59,69.24,69.24,473065,0.0,1.0
2014-10-02,67.86,68.57,66.84,68.55,68.55,278066,0.0,1.0
2014-10-01,68.59,68.9,67.28,67.68,67.68,417899,0.0,1.0
2014-09-30,67.79,68.82,67.28,68.78,68.78,310828,0.0,1.0
2014-09-29,67.35,67.75,66.855,67.66,67.66,234885,0.0,1.0
2014-09-26,67.07,68.02,66.88,67.9,67.9,319593,0.0,1.0
2014-09-25,67.67,67.83,65.84,66.94,66.94,243277,0.0,1.0
2014-09-24,67.13,67.867,66.845,67.62,67.62,176740,0.0,1.0
2014-09-23,67.89,68.2199,66.96,67.17,67.17,371200,0.0,1.0
2014-09-22,69.0,69.0,68.0,68.11,68.11,409700,0.0,1.0
2014-09-19,68.59,69.56,68.44,69.1,69.1,329800,0.0,1.0
2014-09-18,67.71,68.72,67.2,68.17,68.17,207200,0.0,1.0
2014-09-17,67.44,68.0525,67.02,67.42,67.42,312500,0.0,1.0
2014-09-16,68.68,68.73,66.65,67.62,67.62,381100,0.0,1.0
2014-09-15,68.95,69.15,68.21,68.67,68.67,418800,0.0,1.0
2014-09-12,68.75,69.26,68.21,69.2,69.2,338500,0.0,1.0
2014-09-11,67.3,69.03,67.3,68.81,68.81,192000,0.0,1.0
2014-09-10,67.14,67.62,66.56,67.42,67.42,98900,0.0,1.0
2014-09-09,67.88,67.88,66.93,67.05,67.05,108300,0.0,1.0
2014-09-08,67.73,67.95,66.77,67.89,67.89,171900,0.0,1.0
2014-09-05,66.43,69.17,66.43,67.93,67.93,132200,0.0,1.0
2014-09-04,69.16,70.22,68.92,68.99,68.99,133400,0.0,1.0
2014-09-03,68.38,69.23,68.2901,69.03,69.03,171700,0.0,1.0
2014-09-02,68.71,69.16,67.89,68.29,68.29,170400,0.0,1.0
2014-08-29,69.25,69.25,68.45,68.68,68.68,147000,0.0,1.0
2014-08-28,69.28,69.39,68.21,68.94,68.94,266500,0.0,1.0
2014-08-27,70.57,70.57,68.63,69.31,69.31,247200,0.0,1.0
2014-08-26,70.95,71.62,70.39,70.8,70.8,210100,0.0,1.0
2014-08-25,70.4,71.04,70.112,70.69,70.69,148600,0.0,1.0
2014-08-22,71.17,71.17,70.06,70.37,70.37,192800,0.0,1.0
2014-08-21,71.83,72.0,70.27,71.21,71.21,271400,0.0,1.0
2014-08-20,70.67,72.15,70.33,71.83,71.83,261300,0.0,1.0
2014-08-19,69.58,70.935,69.19,70.71,70.71,202300,0.0,1.0
2014-08-18,68.92,69.35,68.36,69.34,69.34,135200,0.0,1.0
2014-08-15,69.31,69.92,67.64,68.61,68.61,416400,0.0,1.0
2014-08-14,68.08,69.5,68.08,68.94,68.94,308700,0.0,1.0
2014-08-13,67.73,68.19,67.24,68.03,68.03,205800,0.0,1.0
2014-08-12,68.17,68.7,67.165,67.7,67.7,254000,0.0,1.0
2014-08-11,67.03,68.32,66.71,68.19,68.19,288900,0.0,1.0
2014-08-08,67.12,67.27,66.31,66.74,66.74,169000,0.0,1.0
2014-08-07,68.09,68.49,67.0,67.07,67.07,341700,0.0,1.0
2014-08-06,67.17,68.01,67.04,67.73,67.73,170500,0.0,1.0
2014-08-05,67.15,67.8,66.9,67.4,67.4,250200,0.0,1.0
2014-08-04,67.45,67.87,66.95,67.52,67.52,220300,0.0,1.0
2014-08-01,67.19,67.6175,66.715,67.41,67.41,406100,0.0,1.0
2014-07-31,67.56,68.33,67.25,67.35,67.35,590000,0.0,1.0
2014-07-30,71.25,71.3,66.142,68.18,68.18,1532700,0.0,1.0
2014-07-29,68.03,73.29,67.75,71.16,71.16,1954900,0.0,1.0
2014-07-28,62.7,63.17,62.14,62.95,62.95,442100,0.0,1.0
2014-07-25,62.8,63.02,62.38,62.85,62.85,409800,0.0,1.0
2014-07-24,62.71,63.29,62.6,62.9,62.9,500800,0.0,1.0
2014-07-23,62.23,62.905,61.625,62.7,62.7,431100,0.0,1.0
2014-07-22,62.29,62.8569,61.85,62.16,62.16,279000,0.0,1.0
2014-07-21,62.27,62.74,61.4834,62.22,62.22,369500,0.0,1.0
2014-07-18,62.61,63.34,62.4,62.46,62.46,402000,0.0,1.0
2014-07-17,63.88,64.31,62.5,62.6,62.6,243300,0.0,1.0
2014-07-16,65.11,66.37,63.95,64.13,64.13,309700,0.0,1.0
2014-07-15,64.42,65.0,64.32,64.72,64.72,310000,0.0,1.0
2014-07-14,64.75,64.98,64.22,64.41,64.41,562600,0.0,1.0
2014-07-11,64.82,65.4,64.26,64.34,64.34,209100,0.0,1.0
2014-07-10,65.1,65.245,64.51,64.86,64.86,295100,0.0,1.0
2014-07-09,66.21,66.64,65.5177,65.7,65.7,172600,0.0,1.0
2014-07-08,67.35,67.722,66.01,66.16,66.16,226400,0.0,1.0
2014-07-07,68.6,68.846,67.46,67.48,67.48,177800,0.0,1.0
2014-07-03,68.45,69.08,68.07,68.5,68.5,194900,0.0,1.0
2014-07-02,68.67,69.9275,67.98,68.12,68.12,142300,0.0,1.0
2014-07-01,69.0,69.85,68.45,68.83,68.83,275700,0.0,1.0
2014-06-30,67.82,69.11,67.81,68.8,68.8,308700,0.0,1.0
2014-06-27,67.57,68.68,67.4,67.78,67.78,1053600,0.0,1.0
2014-06-26,68.09,68.09,67.345,67.57,67.57,200200,0.0,1.0
2014-06-25,67.32,68.13,67.32,67.97,67.97,139300,0.0,1.0
2014-06-24,68.25,68.28,67.5,67.51,67.51,238600,0.0,1.0
2014-06-23,68.67,69.12,68.0,68.25,68.25,171900,0.0,1.0
2014-06-20,68.56,68.81,68.26,68.73,68.73,183300,0.0,1.0
2014-06-19,69.29,69.29,68.26,68.55,68.55,176700,0.0,1.0
2014-06-18,68.03,69.4,67.95,69.22,69.22,227600,0.0,1.0
2014-06-17,67.14,68.42,67.006,68.0,68.0,246800,0.0,1.0
2014-06-16,67.46,67.52,66.97,67.25,67.25,191900,0.0,1.0
2014-06-13,67.84,67.84,67.09,67.59,67.59,270500,0.0,1.0
2014-06-12,67.11,67.93,66.78,67.65,67.65,323800,0.0,1.0
2014-06-11,66.76,67.61,66.46,67.48,67.48,201400,0.0,1.0
2014-06-10,66.54,67.33,66.18,67.28,67.28,200300,0.0,1.0
2014-06-09,66.0,67.36,65.95,66.91,66.91,276800,0.0,1.0
2014-06-06,65.21,66.025,65.02,65.9,65.9,352800,0.0,1.0
2014-06-05,64.59,65.21,64.24,65.06,65.06,421500,0.0,1.0
2014-06-04,63.2,64.98,63.14,64.49,64.49,320500,0.0,1.0
2014-06-03,62.75,63.66,62.62,63.4,63.4,320500,0.0,1.0
2014-06-02,63.3,63.45,62.63,63.14,63.14,221100,0.0,1.0
2014-05-30,62.84,63.48,62.5058,63.1,63.1,225400,0.0,1.0
2014-05-29,63.06,63.5,62.68,62.98,62.98,308600,0.0,1.0
2014-05-28,63.38,63.65,62.78,62.96,62.96,455100,0.0,1.0
2014-05-27,62.71,63.88,62.71,63.38,63.38,398800,0.0,1.0
2014-05-23,62.07,62.67,61.556,62.36,62.36,390500,0.0,1.0
2014-05-22,62.93,63.394,61.83,62.2,62.2,511500,0.0,1.0
2014-05-21,62.56,63.65,62.45,62.82,62.82,374100,0.0,1.0
2014-05-20,63.22,63.33,61.924,62.44,62.44,343400,0.0,1.0
2014-05-19,62.15,64.12,62.15,63.46,63.46,256000,0.0,1.0
2014-05-16,61.52,62.54,60.8501,62.15,62.15,522100,0.0,1.0
2014-05-15,61.74,62.42,60.314,61.62,61.62,700800,0.0,1.0
2014-05-14,62.79,62.99,61.66,61.75,61.75,185300,0.0,1.0
2014-05-13,62.94,64.49,62.59,62.99,62.99,313500,0.0,1.0
2014-05-12,61.99,63.61,61.9,62.95,62.95,434100,0.0,1.0
2014-05-09,62.84,62.969,61.56,61.64,61.64,266300,0.0,1.0
2014-05-08,63.28,64.5,62.51,62.92,62.92,436900,0.0,1.0
2014-05-07,62.93,63.4,62.17,63.21,63.21,589000,0.0,1.0
2014-05-06,64.0,64.505,62.68,62.74,62.74,338200,0.0,1.0
2014-05-05,63.25,64.49,62.45,64.27,64.27,341300,0.0,1.0
2014-05-02,63.65,64.3,63.11,63.4,63.4,374000,0.0,1.0
2014-05-01,65.0,65.41,62.99,63.47,63.47,424600,0.0,1.0
2014-04-30,63.68,65.2,62.1,64.63,64.63,574400,0.0,1.0
2014-04-29,66.2,67.26,61.281,64.35,64.35,1341900,0.0,1.0
2014-04-28,68.11,69.05,65.87,68.2,68.2,1112700,0.0,1.0
2014-04-25,70.57,70.57,67.84,67.95,67.95,872200,0.0,1.0
2014-04-24,72.53,72.53,70.66,70.88,70.88,266400,0.0,1.0
2014-04-23,72.8,73.23,72.02,72.18,72.18,274000,0.0,1.0
2014-04-22,73.06,73.55,72.71,72.84,72.84,457800,0.0,1.0
2014-04-21,74.63,74.87,72.8,73.0,73.0,494800,0.0,1.0
2014-04-17,74.11,75.38,73.28,74.73,74.73,520000,0.0,1.0
2014-04-16,74.17,74.81,72.53,74.41,74.41,326600,0.0,1.0
2014-04-15,74.43,74.58,72.31,73.79,73.79,394800,0.0,1.0
2014-04-14,74.43,75.5,73.48,74.35,74.35,351000,0.0,1.0
2014-04-11,72.61,74.23,72.6,73.98,73.98,422800,0.0,1.0
2014-04-10,74.65,74.85,72.821,73.21,73.21,317900,0.0,1.0
2014-04-09,74.3,75.0,72.98,74.85,74.85,223400,0.0,1.0
2014-04-08,74.34,75.59,73.45,74.2,74.2,371900,0.0,1.0
2014-04-07,74.08,74.99,72.39,74.45,74.45,547700,0.0,1.0
2014-04-04,74.95,75.73,74.05,74.25,74.25,638300,0.0,1.0
2014-04-03,74.45,75.01,73.496,74.94,74.94,775300,0.0,1.0
2014-04-02,72.81,74.46,72.2,74.43,74.43,239800,0.0,1.0
2014-04-01,70.91,73.49,70.7,72.99,72.99,290900,0.0,1.0
2014-03-31,69.86,71.12,68.75,71.08,71.08,440200,0.0,1.0
2014-03-28,67.94,70.96,67.69,69.04,69.04,417300,0.0,1.0
2014-03-27,69.49,69.49,66.971,67.82,67.82,235900,0.0,1.0
2014-03-26,69.5,69.5,67.21,68.59,68.59,250400,0.0,1.0
2014-03-25,68.98,69.43,67.7,68.84,68.84,221300,0.0,1.0
2014-03-24,69.92,69.92,68.0231,68.76,68.76,199200,0.0,1.0
2014-03-21,69.51,70.93,69.18,69.34,69.34,399400,0.0,1.0
2014-03-20,69.46,69.94,68.91,69.25,69.25,240800,0.0,1.0
2014-03-19,69.01,69.83,68.518,69.47,69.47,263200,0.0,1.0
2014-03-18,67.0,68.88,66.43,68.75,68.75,202300,0.0,1.0
2014-03-17,67.44,68.42,66.1,66.83,66.83,500600,0.0,1.0
2014-03-14,67.38,68.5,67.01,67.35,67.35,257200,0.0,1.0
2014-03-13,69.3,70.29,66.87,67.83,67.83,362700,0.0,1.0
2014-03-12,69.8,70.1,68.144,69.09,69.09,301300,0.0,1.0
2014-03-11,72.46,72.46,69.95,70.07,70.07,270700,0.0,1.0
2014-03-10,73.26,73.8,72.09,72.4,72.4,240100,0.0,1.0
2014-03-07,73.0,73.42,72.0,73.0,73.0,185300,0.0,1.0
2014-03-06,73.26,73.8964,72.572,72.9,72.9,181100,0.0,1.0
2014-03-05,73.0,73.78,72.59,73.33,73.33,194300,0.0,1.0
2014-03-04,72.05,73.58,71.465,73.01,73.01,309000,0.0,1.0
2014-03-03,70.71,72.09,68.36,71.87,71.87,379200,0.0,1.0
2014-02-28,69.73,71.93,69.73,71.77,71.77,457300,0.0,1.0
2014-02-27,67.68,70.45,67.654,69.52,69.52,265000,0.0,1.0
2014-02-26,68.14,68.7,67.472,68.18,68.18,180700,0.0,1.0
2014-02-25,67.63,68.58,66.77,67.94,67.94,270500,0.0,1.0
2014-02-24,66.82,67.76,66.17,67.48,67.48,566600,0.0,1.0
2014-02-21,68.81,68.81,66.77,66.86,66.86,270600,0.0,1.0
2014-02-20,69.35,69.66,67.671,68.48,68.48,348900,0.0,1.0
2014-02-19,69.06,69.89,68.1,69.39,69.39,328100,0.0,1.0
2014-02-18,68.25,69.79,67.0101,68.92,68.92,557900,0.0,1.0
2014-02-14,70.2,74.76,67.81,67.81,67.81,1079200,0.0,1.0
2014-02-13,66.63,68.32,65.26,67.86,67.86,940100,0.0,1.0
2014-02-12,67.84,69.05,67.06,67.31,67.31,617000,0.0,1.0
2014-02-11,68.26,68.6,67.02,67.71,67.71,350300,0.0,1.0
2014-02-10,68.05,69.6,67.97,68.07,68.07,410600,0.0,1.0
2014-02-07,69.79,70.092,68.2,68.39,68.39,397000,0.0,1.0
2014-02-06,68.54,70.18,67.86,69.27,69.27,439400,0.0,1.0
2014-02-05,65.15,68.6,64.81,68.54,68.54,718200,0.0,1.0
2014-02-04,64.73,66.48,64.67,65.63,65.63,419600,0.0,1.0
2014-02-03,66.95,68.19,63.53,64.29,64.29,881300,0.0,1.0
2014-01-31,66.2,69.22,65.7,66.87,66.87,754700,0.0,1.0
2014-01-30,69.78,70.77,66.83,66.94,66.94,912200,0.0,1.0
2014-01-29,72.26,73.568,70.02,70.08,70.08,454800,0.0,1.0
2014-01-28,70.0,73.44,70.0,73.19,73.19,506000,0.0,1.0
2014-01-27,68.68,70.64,67.161,70.46,70.46,566200,0.0,1.0
2014-01-24,72.39,72.45,68.66,68.78,68.78,797300,0.0,1.0
2014-01-23,73.31,73.9356,72.92,73.35,73.35,309900,0.0,1.0
2014-01-22,72.77,73.97,72.75,73.83,73.83,147600,0.0,1.0
2014-01-21,74.83,75.09,72.68,72.895,72.895,204500,0.0,1.0
2014-01-17,73.86,74.57,73.558,74.3,74.3,166500,0.0,1.0
2014-01-16,74.39,75.29,73.45,74.1,74.1,319600,0.0,1.0
2014-01-15,73.16,75.75,73.16,74.28,74.28,533000,0.0,1.0
2014-01-14,71.4,73.29,71.4,72.54,72.54,327600,0.0,1.0
2014-01-13,73.33,74.06,71.15,71.38,71.38,577800,0.0,1.0
2014-01-10,72.92,74.19,72.32,74.17,74.17,491700,0.0,1.0
2014-01-09,74.33,74.5,72.27,72.99,72.99,261000,0.0,1.0
2014-01-08,74.09,74.55,73.48,73.74,73.74,313900,0.0,1.0
2014-01-07,74.6,75.0984,73.79,74.09,74.09,293500,0.0,1.0
2014-01-06,75.1,75.98,73.8201,74.42,74.42,529700,0.0,1.0
2014-01-03,76.46,76.73,75.0,75.11,75.11,292000,0.0,1.0
2014-01-02,76.89,77.5699,75.33,76.16,76.16,204200,0.0,1.0
2013-12-31,77.49,78.31,76.69,77.61,77.61,413400,0.0,1.0
2013-12-30,76.28,77.09,76.25,76.95,76.95,214600,0.0,1.0
2013-12-27,75.66,76.66,75.44,76.24,76.24,204500,0.0,1.0
2013-12-26,77.7,78.68,75.38,75.85,75.85,314600,0.0,1.0
2013-12-24,77.99,79.0,77.48,77.73,77.73,273000,0.0,1.0
2013-12-23,77.59,78.85,76.66,78.16,78.16,447200,0.0,1.0
2013-12-20,76.56,78.49,76.4,77.55,77.55,528800,0.0,1.0
2013-12-19,75.53,76.9445,74.89,76.74,76.74,332700,0.0,1.0
2013-12-18,76.11,76.3,74.0,75.77,75.77,311400,0.0,1.0
2013-12-17,74.54,76.21,74.23,75.75,75.75,483400,0.0,1.0
2013-12-16,72.75,75.3,72.64,74.33,74.33,551800,0.0,1.0
2013-12-13,72.28,73.28,71.85,72.63,72.63,555200,0.0,1.0
2013-12-12,71.32,71.61,70.1,71.49,71.49,194100,0.0,1.0
2013-12-11,72.99,73.91,71.1854,71.63,71.63,214900,0.0,1.0
2013-12-10,71.2,72.93,70.87,72.8,72.8,248300,0.0,1.0
2013-12-09,71.42,72.38,70.2722,71.23,71.23,115400,0.0,1.0
2013-12-06,72.23,72.399,71.17,71.53,71.53,126200,0.0,1.0
2013-12-05,70.19,71.95,70.05,71.78,71.78,320100,0.0,1.0
2013-12-04,71.1,71.77,69.7575,70.33,70.33,269500,0.0,1.0
2013-12-03,71.0,72.21,70.66,71.44,71.44,250400,0.0,1.0
2013-12-02,72.43,73.1,71.31,71.47,71.47,264500,0.0,1.0
2013-11-29,71.9,72.92,71.7001,72.52,72.52,106100,0.0,1.0
2013-11-27,73.0,73.672,71.22,71.75,71.75,431300,0.0,1.0
2013-11-26,75.04,75.04,73.13,73.15,73.15,541400,0.0,1.0
2013-11-25,72.5,75.2,72.31,75.1,75.1,461000,0.0,1.0
2013-11-22,71.75,73.0,71.5,72.66,72.66,248300,0.0,1.0
2013-11-21,71.68,72.34,71.28,71.83,71.83,308100,0.0,1.0
2013-11-20,70.96,71.69,70.77,71.27,71.27,165200,0.0,1.0
2013-11-19,70.35,73.97,70.0,71.32,71.32,511900,0.0,1.0
2013-11-18,68.34,71.32,68.2701,70.64,70.64,422100,0.0,1.0
2013-11-15,67.86,68.3898,67.51,68.26,68.26,285600,0.0,1.0
2013-11-14,69.3,70.51,68.0,68.02,68.02,320000,0.0,1.0
2013-11-13,69.38,70.35,68.7201,69.42,69.42,449900,0.0,1.0
2013-11-12,67.7,71.36,66.92,69.68,69.68,1076000,0.0,1.0
2013-11-11,64.38,68.08,64.26,67.77,67.77,498800,0.0,1.0
2013-11-08,61.98,66.21,61.98,64.8,64.8,755700,0.0,1.0
2013-11-07,63.33,63.5,61.8601,61.98,61.98,541100,0.0,1.0
2013-11-06,63.12,64.41,62.785,63.0,63.0,516900,0.0,1.0
2013-11-05,60.19,63.57,60.1101,63.0,63.0,967900,0.0,1.0
2013-11-04,60.13,61.73,59.02,60.24,60.24,1176400,0.0,1.0
2013-11-01,60.5,62.45,59.55,60.1,60.1,2789300,0.0,1.0
2013-10-31,64.71,66.54,64.65,66.27,66.27,1252300,0.0,1.0
2013-10-30,64.95,65.11,64.6,64.81,64.81,376500,0.0,1.0
2013-10-29,64.29,65.0,63.92,64.86,64.86,440700,0.0,1.0
2013-10-28,63.93,64.96,63.85,64.27,64.27,437000,0.0,1.0
2013-10-25,62.71,64.32,62.685,63.65,63.65,309900,0.0,1.0
2013-10-24,63.65,63.715,61.92,62.41,62.41,226800,0.0,1.0
2013-10-23,63.91,63.91,62.42,63.05,63.05,382100,0.0,1.0
2013-10-22,63.5,64.42,63.5,64.22,64.22,451200,0.0,1.0
2013-10-21,62.84,63.45,62.72,63.2,63.2,538800,0.0,1.0
2013-10-18,62.58,62.85,62.11,62.58,62.58,261300,0.0,1.0
2013-10-17,61.56,62.834,61.4,62.53,62.53,615500,0.0,1.0
2013-10-16,61.75,62.0,61.42,61.59,61.59,279400,0.0,1.0
2013-10-15,61.76,61.84,61.05,61.4,61.4,380300,0.0,1.0
2013-10-14,61.25,61.83,60.9,61.7,61.7,341500,0.0,1.0
2013-10-11,60.88,61.62,60.4,61.52,61.52,271300,0.0,1.0
2013-10-10,61.38,61.49,60.31,61.12,61.12,470700,0.0,1.0
2013-10-09,59.89,60.41,59.3022,60.25,60.25,379400,0.0,1.0
2013-10-08,60.39,60.65,59.0601,59.89,59.89,410700,0.0,1.0
2013-10-07,61.1,61.1,60.37,60.44,60.44,387600,0.0,1.0
2013-10-04,59.27,61.92,59.08,61.39,61.39,717300,0.0,1.0
2013-10-03,58.34,59.2,58.29,58.99,58.99,415000,0.0,1.0
2013-10-02,57.23,58.46,56.918,58.36,58.36,333900,0.0,1.0
2013-10-01,56.51,57.64,56.44,57.41,57.41,482700,0.0,1.0
2013-09-30,56.91,56.91,56.06,56.35,56.35,487700,0.0,1.0
2013-09-27,58.15,58.21,57.04,57.33,57.33,294900,0.0,1.0
2013-09-26,57.69,58.95,57.6,58.27,58.27,360500,0.0,1.0
2013-09-25,56.99,57.42,56.6625,57.31,57.31,503000,0.0,1.0
2013-09-24,57.45,57.46,56.111,56.73,56.73,401100,0.0,1.0
2013-09-23,57.69,58.23,56.8,57.06,57.06,666700,0.0,1.0
2013-09-20,59.82,59.82,57.85,57.97,57.97,486600,0.0,1.0
2013-09-19,60.23,60.269,59.15,59.6,59.6,312000,0.0,1.0
2013-09-18,59.6,60.1,58.73,59.71,59.71,393300,0.0,1.0
2013-09-17,59.65,60.0,59.59,59.75,59.75,316000,0.0,1.0
2013-09-16,61.32,61.5,59.4,59.56,59.56,354300,0.0,1.0
2013-09-13,60.87,61.1,60.03,61.05,61.05,220400,0.0,1.0
2013-09-12,60.97,61.47,60.87,61.02,61.02,184000,0.0,1.0
2013-09-11,61.14,61.532,60.575,61.05,61.05,201100,0.0,1.0
2013-09-10,60.5,61.42,60.42,61.36,61.36,320900,0.0,1.0
2013-09-09,59.15,60.622,59.15,60.15,60.15,366400,0.0,1.0
2013-09-06,59.58,60.23,58.36,59.14,59.14,435700,0.0,1.0
2013-09-05,57.54,59.45,56.365,59.09,59.09,610100,0.0,1.0
2013-09-04,54.59,56.85,54.59,56.49,56.49,400400,0.0,1.0
2013-09-03,54.21,55.61,53.91,54.54,54.54,441100,0.0,1.0
2013-08-30,54.44,54.69,53.28,53.76,53.76,246900,0.0,1.0
2013-08-29,54.79,55.2177,54.2,54.45,54.45,258500,0.0,1.0
2013-08-28,54.86,55.3,54.47,54.86,54.86,406700,0.0,1.0
2013-08-27,55.72,56.19,54.88,54.96,54.96,447600,0.0,1.0
2013-08-26,56.86,57.0999,56.04,56.18,56.18,403300,0.0,1.0
2013-08-23,56.88,57.16,56.53,56.64,56.64,351400,0.0,1.0
2013-08-22,55.97,56.83,55.65,56.67,56.67,282100,0.0,1.0
2013-08-21,55.56,56.0,55.45,55.72,55.72,452800,0.0,1.0
2013-08-20,54.86,55.74,54.81,55.65,55.65,593000,0.0,1.0
2013-08-19,55.27,55.67,54.538,54.73,54.73,566700,0.0,1.0
2013-08-16,55.77,56.0,55.35,55.41,55.41,569600,0.0,1.0
2013-08-15,57.03,57.07,55.58,55.74,55.74,343300,0.0,1.0
2013-08-14,57.93,58.13,57.47,57.52,57.52,288300,0.0,1.0
2013-08-13,58.05,58.0825,57.535,57.74,57.74,362600,0.0,1.0
2013-08-12,58.0,58.28,57.71,58.06,58.06,601500,0.0,1.0
2013-08-09,57.72,58.3965,56.84,57.57,57.57,489900,0.0,1.0
2013-08-08,58.1,58.42,57.535,57.6,57.6,393800,0.0,1.0
2013-08-07,58.39,58.4,56.59,57.54,57.54,592000,0.0,1.0
2013-08-06,60.57,60.885,58.19,58.46,58.46,415500,0.0,1.0
2013-08-05,61.4,61.8796,60.74,60.79,60.79,398600,0.0,1.0
2013-08-02,61.41,61.9,61.0401,61.37,61.37,311800,0.0,1.0
2013-08-01,61.22,61.71,60.03,61.4,61.4,740000,0.0,1.0
2013-07-31,61.9,62.71,59.77,60.9,60.9,640200,0.0,1.0
2013-07-30,61.17,67.805,61.06,61.9,61.9,1507500,0.0,1.0
2013-07-29,60.69,61.48,60.33,61.35,61.35,794300,0.0,1.0
2013-07-26,61.13,61.1499,60.29,60.6,60.6,365600,0.0,1.0
2013-07-25,61.4,61.76,60.5,61.25,61.25,511900,0.0,1.0
2013-07-24,60.84,61.565,60.51,60.96,60.96,404600,0.0,1.0
2013-07-23,60.95,61.44,60.504,60.73,60.73,255200,0.0,1.0
2013-07-22,59.48,61.23,59.4238,60.45,60.45,336900,0.0,1.0
2013-07-19,58.57,59.74,58.3,59.6,59.6,269900,0.0,1.0
2013-07-18,57.97,59.0,57.76,58.62,58.62,365000,0.0,1.0
2013-07-17,57.63,58.13,57.63,57.86,57.86,553100,0.0,1.0
2013-07-16,58.38,58.84,57.5,57.61,57.61,386300,0.0,1.0
2013-07-15,58.79,59.13,58.15,58.34,58.34,527000,0.0,1.0
2013-07-12,58.15,58.88,57.89,58.52,58.52,723500,0.0,1.0
2013-07-11,60.69,60.765,57.87,58.28,58.28,1005500,0.0,1.0
2013-07-10,60.87,61.13,59.54,60.0,60.0,725600,0.0,1.0
2013-07-09,59.94,61.48,59.22,61.088,61.088,566700,0.0,1.0
2013-07-08,61.67,61.67,58.87,59.03,59.03,403400,0.0,1.0
2013-07-05,59.81,61.184,59.5,61.1,61.1,298800,0.0,1.0
2013-07-03,60.01,60.01,58.56,59.39,59.39,143000,0.0,1.0
2013-07-02,60.72,60.94,58.43,59.26,59.26,476500,0.0,1.0
2013-07-01,60.99,61.45,60.11,60.69,60.69,362100,0.0,1.0
2013-06-28,59.94,60.88,59.3235,60.73,60.73,333000,0.0,1.0
2013-06-27,59.62,60.31,59.29,60.05,60.05,216800,0.0,1.0
2013-06-26,59.85,59.9,58.9301,59.32,59.32,302200,0.0,1.0
2013-06-25,59.68,61.0,58.75,59.47,59.47,377600,0.0,1.0
2013-06-24,59.0,59.24,57.57,58.748,58.748,609800,0.0,1.0
2013-06-21,60.57,60.59,59.17,59.53,59.53,408400,0.0,1.0
2013-06-20,61.43,61.68,60.16,60.18,60.18,317000,0.0,1.0
2013-06-19,63.18,63.67,61.6601,61.99,61.99,337800,0.0,1.0
